Ticker,Date,Orig date,Market cap,Volume,Quarter,Supersector,Sector
SZG GR,2017-11-14,2017-11-14,2844.6425,9.2798595072125,2017:Q3,Basic Resources,Industrial Metals & Mining
DUFN SW,2017-10-31,2017-10-31,8028.0468,20.34621611608312,2017:Q3,Retail,General Retailers
HL/ LN,2017-08-15,2017-08-15,8250.6928,14.867154708482365,2017:A,Financial Services,Financial Services
UCB BB,2017-10-20,2017-10-20,14091.5524,20.07819957422222,2017:S1,Health Care,Pharmaceuticals & Biotechnology
GRF SM,2017-11-02,2017-11-02,18820.1901,17.78005794780555,2017:Q3,Health Care,Pharmaceuticals & Biotechnology
PGHN SW,2017-09-12,2017-09-12,18232.9935,21.386845671939206,2017:S1,Financial Services,Financial Services
JMAT LN,2017-11-21,2017-11-21,8091.3931,23.709972883814693,2018:S1,Chemicals,Chemicals
SPSN SW,2017-08-24,2017-08-24,6411.164,7.997439440159632,2017:S1,Real Estate,Real Estate Investment & Services
CDI FP,2017-07-27,2017-07-26,51356.6808,51.17768965333334,2017:S1,Personal & Household Goods,Personal Goods
HIK LN,2017-08-17,2017-08-17,3687.5891,11.88590052053328,2017:S1,Health Care,Pharmaceuticals & Biotechnology
DIA SM,2017-10-26,2017-10-26,3017.688,18.97205719121777,2017:Q3,Retail,Food & Drug Retailers
CEY LN,2017-10-09,2017-10-09,2215.6344,12.353376115579383,2017:Q3,Basic Resources,Mining
KESKOB FH,2017-10-25,2017-10-25,5263.731,7.366394198222225,2017:Q3,Retail,Food & Drug Retailers
HELN SW,2017-09-04,2017-09-04,5576.9548,8.226170110295538,2017:S1,Insurance,Nonlife Insurance
WMH LN,2017-08-02,2017-08-02,3043.359,12.616676406407285,2017:S1,Travel & Leisure,Travel & Leisure
ASC LN,2017-10-17,2017-10-17,6322.2533,29.92872316225882,2017:A,Retail,General Retailers
EO FP,2017-07-21,2017-07-21,7593.4904,23.17557160706667,2017:S1,Automobiles & Parts,Automobiles & Parts
CGCBV FH,2017-10-27,2017-10-27,3851.084,5.319792003711112,2017:Q3,Industrial Goods & Services,Industrial Engineering
GLEN LN,2017-08-10,2017-08-10,61919.8144,155.05922531636924,2017:S1,Basic Resources,Mining
BUCN SW,2017-08-03,2017-08-03,3568.6398,5.85102329389022,2017:S1,Industrial Goods & Services,Industrial Engineering
AMEAS FH,2017-10-26,2017-10-26,3008.5597,6.272441364600002,2017:Q3,Personal & Household Goods,Leisure Goods
AKERBP NO,2017-10-30,2017-10-30,7614.893,9.422812381065654,2017:Q3,Oil & Gas,Oil & Gas Producers
PNDORA DC,2017-11-07,2017-11-07,10014.196,61.558996552765834,2017:Q3,Personal & Household Goods,Personal Goods
ABLX BB,2017-11-16,2017-11-16,1532.8531,8.103324588833331,2017:Q3,Health Care,Pharmaceuticals & Biotechnology
AIXA GR,2017-10-26,2017-10-26,1479.2516,18.87130788251821,2017:Q3,Technology,Technology Hardware & Equipment
SAP GR,2017-10-19,2017-10-19,139092.1272,157.37563004059209,2017:Q3,Technology,Software & Computer Services
OR FP,2017-11-03,2017-11-02,125681.0652,102.5540999223333,2017:Q3,Personal & Household Goods,Personal Goods
NDA SS,2017-10-26,2017-10-26,49338.6264,72.12279953321706,2017:Q3,Banks,Banks
CARLB DC,2017-08-16,2017-08-16,16084.3319,18.998763466717016,2017:S1,Food & Beverage,Beverages
KSP ID,2017-08-18,2017-08-18,6627.7039,9.165093663288886,2017:S1,Construction & Materials,Construction & Materials
ASML NA,2017-10-18,2017-10-18,73767.7059,145.83928015333336,2017:Q3,Technology,Technology Hardware & Equipment
VOE AV,2017-11-08,2017-11-08,10054.2821,10.646732829791667,2018:Q2,Basic Resources,Industrial Metals & Mining
FP FP,2017-10-27,2017-10-27,138407.9046,219.80469246564445,2017:Q3,Oil & Gas,Oil & Gas Producers
ING FP,2017-07-27,2017-07-26,6294.3735,28.611690641111107,2017:S1,Technology,Technology Hardware & Equipment
TOM2 NA,2017-10-20,2017-10-20,2562.2459,8.849585676690001,2017:Q3,Personal & Household Goods,Leisure Goods
INDUC SS,2017-10-05,2017-10-05,11717.8387,10.523645279977162,2017:Q3,Financial Services,Financial Services
NZYMB DC,2017-10-25,2017-10-25,16502.8407,17.072246396725234,2017:Q3,Health Care,Pharmaceuticals & Biotechnology
SGO FP,2017-07-28,2017-07-27,30542.774,84.775825125,2017:S1,Construction & Materials,Construction & Materials
EVD GR,2017-11-22,2017-11-22,4457.2644,3.868565339613979,2017:Q3,Media,Media
AKZA NA,2017-10-18,2017-10-18,22835.4954,52.53508555555555,2017:Q3,Chemicals,Chemicals
REC IM,2017-10-26,2017-10-26,9698.7123,13.804977435155552,2017:Q3,Health Care,Pharmaceuticals & Biotechnology
BCP PL,2017-11-14,2017-11-13,4447.4047,16.155730312480443,2017:Q3,Banks,Banks
OMV AV,2017-11-09,2017-11-09,20049.1593,14.909482468291671,2017:Q3,Oil & Gas,Oil & Gas Producers
INDUA SS,2017-10-05,2017-10-05,11717.8387,4.559839517947532,2017:Q3,Financial Services,Financial Services
IAG LN,2017-10-27,2017-10-27,16830.389,61.6134880620947,2017:Q3,Travel & Leisure,Travel & Leisure
SKFB SS,2017-10-31,2017-10-31,10587.7091,38.46825985713003,2017:Q3,Industrial Goods & Services,Industrial Engineering
EI FP,2017-07-28,2017-07-28,28633.6377,58.65784910838891,2017:S1,Health Care,Health Care Equipment & Services
SYDB DC,2017-10-31,2017-10-31,2744.3623,6.606144631159649,2017:Q3,Banks,Banks
CBK GR,2017-11-09,2017-11-09,17329.6641,112.75051557107813,2017:Q3,Banks,Banks
AVV LN,2017-11-14,2017-11-14,2166.8679,5.8517793971619465,2018:S1,Technology,Software & Computer Services
FRES LN,2017-08-01,2017-08-01,14562.609,19.534005307828032,2017:S1,Basic Resources,Mining
WDI GR,2017-11-15,2017-11-15,12027.071,45.88997591723828,2017:Q3,Industrial Goods & Services,Support Services
IBE SM,2017-11-07,2017-11-07,49503.4126,123.31539791877891,2017:Q3,Utilities,Electricity
AKER NO,2017-11-23,2017-11-23,3472.5999,3.282783879383332,2017:Q3,Financial Services,Financial Services
DMGT LN,2017-11-30,2017-11-30,2579.7793,6.366588195077636,2017:A,Media,Media
BNZL LN,2017-08-29,2017-08-29,9912.4005,18.311427852260245,2017:S1,Industrial Goods & Services,Support Services
AV/ LN,2017-08-03,2017-08-03,28594.3032,58.792730633406784,2017:S1,Insurance,Life Insurance
MTX GR,2017-10-26,2017-10-26,8750.0937,17.33275291692903,2017:Q3,Industrial Goods & Services,Aerospace & Defense
PHNX LN,2017-08-24,2017-08-24,3898.6848,5.5784516233633665,2017:S1,Insurance,Life Insurance
AGK LN,2017-08-02,2017-08-02,2856.6017,9.318419882324774,2017:S1,Industrial Goods & Services,Support Services
PFG LN,2017-07-25,2017-07-25,4179.964,21.155313484332208,2017:S1,Financial Services,Financial Services
SGRE SM,2017-11-07,2017-11-06,9463.6413,47.10934597725,2017:A,Oil & Gas,Alternative Energy
LLOY LN,2017-10-25,2017-10-25,64760.6454,133.45750919547447,2017:Q3,Banks,Banks
ORP FP,2017-09-27,2017-09-26,7283.646,8.861206224499998,2017:S1,Health Care,Health Care Equipment & Services
RDW LN,2017-09-05,2017-09-05,3114.694,4.638096662746415,2017:A,Personal & Household Goods,Household Goods & Home Construction
SAND SS,2017-10-24,2017-10-24,22218.5587,53.256709986454915,2017:Q3,Industrial Goods & Services,Industrial Engineering
KCR FH,2017-10-25,2017-10-25,4117.5643,6.154074194800002,2017:Q3,Industrial Goods & Services,Industrial Engineering
MC FP,2017-07-27,2017-07-26,128667.3771,161.68659087466665,2017:S1,Personal & Household Goods,Personal Goods
LUPE SS,2017-11-01,2017-11-01,8448.1445,13.050918126109313,2017:Q3,Oil & Gas,Oil & Gas Producers
A2A IM,2017-11-13,2017-11-13,5272.5879,11.9227403159,2017:Q3,Utilities,Electricity
NEX FP,2017-11-07,2017-11-07,2795.8596,10.195668577422223,2017:Q3,Industrial Goods & Services,Electronic & Electrical Equipment
LSE LN,2017-08-03,2017-08-03,17647.9208,29.590973544941487,2017:S1,Financial Services,Financial Services
UMI BB,2017-07-31,2017-07-31,8979.3836,19.059723008000002,2017:S1,Chemicals,Chemicals
PRU LN,2017-08-10,2017-08-10,61279.4135,99.48729652798936,2017:S1,Insurance,Life Insurance
BVI FP,2017-07-28,2017-07-28,10256.9578,13.488838682944442,2017:S1,Industrial Goods & Services,Support Services
OTE1V FH,2017-11-02,2017-11-02,1481.3181,5.280767179722222,2017:Q3,Industrial Goods & Services,Industrial Engineering
AMG NA,2017-11-02,2017-11-02,1421.9728,12.382384174222222,2017:Q3,Industrial Goods & Services,Industrial Engineering
ARYN SW,2017-09-25,2017-09-25,2936.2271,15.897338759646876,2017:A,Food & Beverage,Food Producers
EMSN SW,2017-08-28,2017-08-28,16164.1454,15.06996539328457,2017:S1,Chemicals,Chemicals
BBVA SM,2017-10-27,2017-10-27,55588.0845,410.2650112175467,2017:Q3,Banks,Banks
BGN IM,2017-11-08,2017-11-08,3857.0526,7.573522229388892,2017:Q3,Financial Services,Financial Services
REL LN,2017-07-27,2017-07-27,44670.3286,60.55090661377772,2017:S1,Media,Media
SBRY LN,2017-11-09,2017-11-09,6598.5702,26.24106216413013,2018:S1,Retail,Food & Drug Retailers
SOON SW,2017-11-13,2017-11-13,11054.5841,26.602013773611606,2018:S1,Health Care,Health Care Equipment & Services
JUP LN,2017-07-26,2017-07-26,3167.9395,7.612644788048872,2017:S1,Financial Services,Financial Services
EVR LN,2017-08-10,2017-08-10,5032.869,6.437776818119353,2017:S1,Basic Resources,Industrial Metals & Mining
ALO FP,2017-11-14,2017-11-14,9053.2692,24.206751786777772,2018:S1,Industrial Goods & Services,Industrial Engineering
RMV LN,2017-07-28,2017-07-28,5212.2567,11.526964303542142,2017:S1,Media,Media
BEI GR,2017-08-03,2017-08-03,27046.009,32.07608612739555,2017:S1,Personal & Household Goods,Personal Goods
UBXN SW,2017-08-25,2017-08-25,1367.9121,5.906121032938008,2017:S1,Technology,Technology Hardware & Equipment
WRT1V FH,2017-10-25,2017-10-25,13420.8549,21.523002829222218,2017:Q3,Industrial Goods & Services,Industrial Engineering
STMN SW,2017-08-17,2017-08-17,10060.5416,16.305785416133197,2017:S1,Health Care,Health Care Equipment & Services
IMB LN,2017-11-07,2017-11-07,38947.4517,90.84356972324903,2017:A,Personal & Household Goods,Tobacco
BOL SS,2017-10-24,2017-10-24,9585.9521,44.0547911052823,2017:Q3,Basic Resources,Mining
SAF FP,2017-07-28,2017-07-28,39249.0951,78.57359154920002,2017:S1,Industrial Goods & Services,Aerospace & Defense
AD NA,2017-11-08,2017-11-08,25311.0562,82.34415379700002,2017:Q3,Retail,Food & Drug Retailers
SDF GR,2017-11-15,2017-11-15,4459.3693,29.20715029229032,2017:Q3,Chemicals,Chemicals
HSBA LN,2017-10-30,2017-10-30,194636.1953,193.48382864949224,2017:Q3,Banks,Banks
IHG LN,2017-08-08,2017-08-08,10445.4264,22.413948273914908,2017:S1,Travel & Leisure,Travel & Leisure
SXS LN,2017-07-25,2017-07-25,3791.0853,9.25253557109668,2017:S1,Industrial Goods & Services,Electronic & Electrical Equipment
RWE GR,2017-11-14,2017-11-14,15032.5982,67.92651198990235,2017:Q3,Utilities,"Gas, Water & Multiutilities"
KN FP,2017-11-08,2017-11-07,24020.7688,32.15855888556888,2017:Q3,Banks,Banks
ECM LN,2017-11-14,2017-11-14,3858.9635,8.78574775125056,2018:S1,Industrial Goods & Services,Support Services
FGR FP,2017-08-31,2017-08-31,10106.8425,19.62796432713333,2017:S1,Construction & Materials,Construction & Materials
RIB GR,2017-10-30,2017-10-30,1148.47,3.613972066000001,2017:Q3,Technology,Software & Computer Services
COB LN,2017-08-03,2017-08-03,4563.2785,11.372102356299859,2017:S1,Industrial Goods & Services,Aerospace & Defense
HEN GR,2017-11-14,2017-11-14,55932.3012,8.706138203034273,2017:Q3,Personal & Household Goods,Household Goods & Home Construction
SDRY LN,2017-07-03,2017-07-03,1619.2508,3.768277980641349,2017:A,Personal & Household Goods,Personal Goods
SAL IM,2017-07-27,2017-07-26,1785.9763,3.7346846452599984,2017:S1,Construction & Materials,Construction & Materials
ENEL IM,2017-11-09,2017-11-09,63134.4728,127.46897240934997,2017:Q3,Utilities,Electricity
RBI AV,2017-11-14,2017-11-14,11547.2507,11.112251606057292,2017:Q3,Banks,Banks
BKIA SM,2017-10-30,2017-10-30,13783.0975,28.501297563288894,2017:Q3,Banks,Banks
CABK SM,2017-10-24,2017-10-24,27196.3185,90.64039429864,2017:Q3,Banks,Banks
MMB FP,2017-07-28,2017-07-27,4290.3559,8.3387495576,2017:S1,Media,Media
SCHN SW,2017-10-24,2017-10-24,23778.5061,3.3892309087066863,2017:Q3,Industrial Goods & Services,Industrial Engineering
CHR DC,2017-10-25,2017-10-25,11300.9248,11.728206521852494,2017:A,Health Care,Pharmaceuticals & Biotechnology
BKT SM,2017-10-26,2017-10-26,8459.2466,31.12423200182222,2017:Q3,Banks,Banks
BAER SW,2017-07-24,2017-07-24,12320.8709,31.73273024810656,2017:S1,Banks,Banks
SSE LN,2017-11-08,2017-11-08,18724.3213,58.523475927106446,2018:S1,Utilities,Electricity
KAZ LN,2017-08-17,2017-08-17,4061.2725,18.569473464856383,2017:S1,Basic Resources,Mining
SREN SW,2017-11-02,2017-11-02,32812.5018,108.26970482614216,2017:Q3,Insurance,Nonlife Insurance
SAX GR,2017-11-10,2017-11-10,3864.7118,4.855448476270158,2017:Q3,Media,Media
BAVA DC,2017-11-08,2017-11-08,1307.5047,8.313947767407813,2017:Q3,Health Care,Pharmaceuticals & Biotechnology
HUSQB SS,2017-10-20,2017-10-20,5461.9927,10.969717049948812,2017:Q3,Personal & Household Goods,Household Goods & Home Construction
US IM,2017-11-10,2017-11-10,6222.2299,9.806319467022222,2017:Q3,Insurance,Nonlife Insurance
SZU GR,2017-10-12,2017-10-12,4122.3231,11.471415447257025,2018:Q2,Food & Beverage,Food Producers
DWNI GR,2017-11-14,2017-11-14,15442.2962,26.57693094807917,2017:Q3,Real Estate,Real Estate Investment & Services
VOLVA SS,2017-10-20,2017-10-20,43229.6373,3.91060924557497,2017:Q3,Industrial Goods & Services,Industrial Engineering
VOLVB SS,2017-10-20,2017-10-20,43229.6373,75.21161195646052,2017:Q3,Industrial Goods & Services,Industrial Engineering
SUN SW,2017-07-27,2017-07-27,3891.7565,5.67141291066894,2017:S1,Industrial Goods & Services,Industrial Engineering
ABE SM,2017-10-23,2017-10-23,22065.9575,106.5832288164,2017:Q3,Industrial Goods & Services,Industrial Transportation
SMWH LN,2017-10-12,2017-10-12,3030.0232,7.129810527748124,2017:A,Retail,General Retailers
EDEN FP,2017-07-25,2017-07-25,6090.5383,15.963518987249993,2017:S1,Industrial Goods & Services,Support Services
CAPC LN,2017-07-21,2017-07-21,3316.9242,7.231731015661548,2017:S1,Real Estate,Real Estate Investment & Services
BBA LN,2017-08-01,2017-08-01,4242.9029,5.688248768159932,2017:S1,Industrial Goods & Services,Industrial Transportation
ICA SS,2017-11-10,2017-11-10,7158.1975,10.128710396686104,2017:Q3,Retail,Food & Drug Retailers
GLB ID,2017-08-10,2017-08-10,6124.1317,3.846673434600001,2017:S1,Food & Beverage,Food Producers
BA/ LN,2017-08-02,2017-08-02,24895.8121,64.77697462899081,2017:S1,Industrial Goods & Services,Aerospace & Defense
PARG SW,2017-11-03,2017-11-02,7146.7051,3.8218196115432987,2017:Q3,Financial Services,Financial Services
PRY IM,2017-11-08,2017-11-07,7297.983,22.00158161657778,2017:Q3,Industrial Goods & Services,Electronic & Electrical Equipment
RDSB LN,2017-11-02,2017-11-02,265423.618,142.16828302425358,2017:Q3,Oil & Gas,Oil & Gas Producers
EXPN LN,2017-11-15,2017-11-15,19330.0871,33.37777687054504,2018:S1,Industrial Goods & Services,Support Services
RXL FP,2017-10-27,2017-10-27,5296.4734,14.755568128744445,2017:Q3,Industrial Goods & Services,Electronic & Electrical Equipment
TCG LN,2017-11-22,2017-11-22,2275.707,5.01292859562362,2017:A,Travel & Leisure,Travel & Leisure
MCRO LN,2017-07-12,2017-07-12,5984.606,23.980179767239715,2017:A,Technology,Software & Computer Services
AR4 GR,2017-08-10,2017-08-10,1794.3406,8.449459020382221,2017:S1,Financial Services,Financial Services
BMW GR,2017-11-07,2017-11-07,65598.1443,122.11642842497778,2017:Q3,Automobiles & Parts,Automobiles & Parts
S92 GR,2017-11-09,2017-11-09,1393.7653,3.7090005426333335,2017:Q3,Oil & Gas,Alternative Energy
BN FP,2017-07-27,2017-07-27,50654.9996,113.84224199386665,2017:S1,Food & Beverage,Food Producers
CBG LN,2017-09-26,2017-09-26,2886.4683,3.493818378769532,2017:A,Banks,Banks
RBS LN,2017-10-27,2017-10-27,44823.5153,42.13069121834625,2017:Q3,Banks,Banks
AC FP,2017-07-27,2017-07-27,13497.5216,37.78001822524999,2017:S1,Travel & Leisure,Travel & Leisure
HOT GR,2017-11-07,2017-11-07,11413.8592,20.14097715082708,2017:Q3,Construction & Materials,Construction & Materials
TEF SM,2017-10-26,2017-10-26,53369.8806,233.3962637377711,2017:Q3,Telecommunications,Fixed Line Telecommunications
WCH GR,2017-10-26,2017-10-26,7924.1058,16.0518313762258,2017:Q3,Chemicals,Chemicals
MGGT LN,2017-08-01,2017-08-01,5195.6998,15.112960725220747,2017:S1,Industrial Goods & Services,Aerospace & Defense
UU/ LN,2017-11-22,2017-11-22,7090.7139,22.73411845123616,2018:S1,Utilities,"Gas, Water & Multiutilities"
HSV LN,2017-11-21,2017-11-21,3560.5298,4.735433564188709,2018:S1,Industrial Goods & Services,Support Services
AGL IM,2017-07-28,2017-07-28,2989.8972,4.819819197411111,2017:S1,Travel & Leisure,Travel & Leisure
BEKB BB,2017-07-28,2017-07-28,2992.9318,3.3802774157777775,2017:S1,Basic Resources,Industrial Metals & Mining
WEIR LN,2017-07-27,2017-07-27,5474.5883,31.912397572074394,2017:S1,Industrial Goods & Services,Industrial Engineering
COLOB DC,2017-11-02,2017-11-02,16739.2557,20.393845293361675,2017:A,Health Care,Health Care Equipment & Services
INGA NA,2017-11-02,2017-11-02,71671.6679,194.64084851126668,2017:Q3,Banks,Banks
ENC SM,2017-11-01,2017-10-31,1428.5539,3.426448368600001,2017:Q3,Basic Resources,Forestry & Paper
ATCOA SS,2017-10-18,2017-10-18,51032.6059,55.10029392545956,2017:Q3,Industrial Goods & Services,Industrial Engineering
CON GR,2017-11-09,2017-11-09,50265.8173,70.05130868162111,2017:Q3,Automobiles & Parts,Automobiles & Parts
MB IM,2017-10-27,2017-10-27,9585.3844,31.94208665362778,2018:Q1,Banks,Banks
AZM IM,2017-11-09,2017-11-09,2692.984,15.372047735733334,2017:Q3,Financial Services,Financial Services
KPN NA,2017-10-26,2017-10-26,14895.6961,33.96891103657334,2017:Q3,Telecommunications,Fixed Line Telecommunications
WKL NA,2017-07-28,2017-07-28,13182.2539,28.557884279000003,2017:S1,Media,Media
RHM GR,2017-11-07,2017-11-07,5264.8974,11.229279004227537,2017:Q3,Industrial Goods & Services,Aerospace & Defense
VIS SM,2017-10-31,2017-10-30,2741.9822,5.926085958333334,2017:Q3,Food & Beverage,Food Producers
DCC LN,2017-11-14,2017-11-14,8504.9448,15.316462044525103,2018:S1,Industrial Goods & Services,Support Services
DSM NA,2017-11-02,2017-11-02,15807.3065,47.16519571339998,2017:Q3,Chemicals,Chemicals
TPK LN,2017-08-02,2017-08-02,5042.6893,17.05187407190338,2017:S1,Industrial Goods & Services,Support Services
EMG LN,2017-08-01,2017-08-01,3687.1826,8.89596762601636,2017:S1,Financial Services,Financial Services
ADS GR,2017-11-09,2017-11-09,42753.9561,107.43342645804098,2017:Q3,Personal & Household Goods,Personal Goods
SAN FP,2017-11-02,2017-11-02,117075.1265,154.20658887448886,2017:Q3,Health Care,Pharmaceuticals & Biotechnology
MRK GR,2017-10-19,2017-10-19,48528.6305,56.90661962087099,2017:Q3,Health Care,Pharmaceuticals & Biotechnology
BVS LN,2017-09-07,2017-09-07,2042.4907,5.200979834562838,2017:S1,Personal & Household Goods,Household Goods & Home Construction
IBAB BB,2017-08-24,2017-08-24,705.413,4.434660960177779,2017:S1,Health Care,Health Care Equipment & Services
MEL SM,2017-11-08,2017-11-08,2949.4295,7.35756967947778,2017:Q3,Travel & Leisure,Travel & Leisure
III LN,2017-11-16,2017-11-16,11762.3888,17.07061168642546,2018:S1,Financial Services,Financial Services
ERF FP,2017-08-30,2017-08-30,9607.3375,6.806139490333336,2017:S1,Health Care,Health Care Equipment & Services
DB1 GR,2017-10-27,2017-10-26,20404.3653,46.948871977215056,2017:Q3,Financial Services,Financial Services
NG/ LN,2017-11-09,2017-11-09,40328.3104,89.62012355093012,2018:S1,Utilities,"Gas, Water & Multiutilities"
WTB LN,2017-10-24,2017-10-24,9040.7361,27.944880754237538,2018:S1,Travel & Leisure,Travel & Leisure
BAYN GR,2017-10-26,2017-10-26,108556.8621,201.56248386780644,2017:Q3,Health Care,Pharmaceuticals & Biotechnology
NHH SM,2017-11-16,2017-11-15,2031.127,4.623111731577777,2017:Q3,Travel & Leisure,Travel & Leisure
ADM LN,2017-08-16,2017-08-16,7489.1544,13.293664257512548,2017:S1,Insurance,Nonlife Insurance
HUH1V FH,2017-10-26,2017-10-26,4641.405,7.989137376855556,2017:Q3,Industrial Goods & Services,General Industrials
ALV GR,2017-11-10,2017-11-09,104611.5436,186.78152991750096,2017:Q3,Insurance,Nonlife Insurance
